id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
18950,15143886247901186506163941,13832,1896,2216,1637359558,13648087
18951,15143950041975828767232481,13835,1896,2216,1637448357,13654589
18952,15156456659230314109767481,13837,1896,2216,1637530656,13660593
18953,15156456659230314109767481,13840,1896,2216,1637624330,13667481
18954,15156825530038017854338789,13845,1896,2218,1637697189,13672792
18955,15156825530038017854338789,13847,1896,2218,1637784630,13679243
18956,15157121000324057844565520,13849,1896,2218,1637882972,13686385
18957,15157121000324057844565520,13850,1896,2218,1637948518,13691155
18958,15157121000324057844565520,13851,1896,2218,1638048384,13698443
18959,15169627617578543187100520,13853,1896,2218,1638120709,13703710
18960,15172472349334707667454170,13854,1897,2219,1638213230,13710333
18961,15172472349334707667454170,13854,1897,2219,1638285232,13715490
18962,15172607156354456513082128,13857,1897,2219,1638377159,13722182
18963,15173436702095403633502064,13861,1897,2219,1638473717,13729196
18964,15174258937869375050256466,13870,1897,2219,1638573616,13736439
18965,15175030811973671272534864,13878,1897,2219,1638651385,13741994
18966,15175030811973671272534864,13890,1897,2219,1638745356,13748758
18967,15175030811973671272534864,13897,1897,2219,1638834482,13755246
18968,15187537429228156615069864,13896,1897,2219,1638916573,13761201
18969,15187627276713761517543175,13901,1897,2219,1639007691,13767772
18970,15187627276713761517543175,13909,1897,2219,1639083744,13773308
